kx ky BerryCurvature
4.555309347705200906e+00 4.398229715025710362e+00 2.751474981673541565e-05
4.712388980384689674e+00 4.398229715025710362e+00 1.806659414918804620e-05
4.869468613064179330e+00 4.398229715025710362e+00 1.189222392962623954e-05
5.026548245743668986e+00 4.398229715025710362e+00 7.814441526216118084e-06
5.183627878423158641e+00 4.398229715025710362e+00 5.091925356800363527e-06
5.340707511102649185e+00 4.398229715025710362e+00 3.257226764712482629e-06
5.497787143782137953e+00 4.398229715025710362e+00 2.013934683339199455e-06
5.654866776461627609e+00 4.398229715025710362e+00 1.172960178060546550e-06
5.811946409141117265e+00 4.398229715025710362e+00 6.134436361366385113e-07
5.969026041820606920e+00 4.398229715025710362e+00 2.588902600528205520e-07
6.126105674500097464e+00 4.398229715025710362e+00 6.275055576288155171e-08
0.000000000000000000e+00 4.555309347705200906e+00 -0.000000000000000000e+00
1.570796326794896558e-01 4.555309347705200906e+00 3.298829442275587616e-08
3.141592653589793116e-01 4.555309347705200906e+00 1.360998907330092687e-07
4.712388980384690229e-01 4.555309347705200906e+00 3.224900804950639672e-07
6.283185307179586232e-01 4.555309347705200906e+00 6.166297058702744976e-07
7.853981633974482790e-01 4.555309347705200906e+00 1.058731619160371449e-06
9.424777960769380458e-01 4.555309347705200906e+00 1.712330824203606080e-06
1.099557428756427591e+00 4.555309347705200906e+00 2.676829719091856761e-06
1.256637061435917246e+00 4.555309347705200906e+00 4.108048681145088461e-06
1.413716694115406902e+00 4.555309347705200906e+00 6.251720635450935142e-06
1.570796326794896558e+00 4.555309347705200906e+00 9.497551186975023102e-06
1.727875959474386436e+00 4.555309347705200906e+00 1.446438507996401215e-05
1.884955592153876092e+00 4.555309347705200906e+00 2.212719100846182786e-05
2.042035224833365525e+00 4.555309347705200906e+00 3.398382506995893107e-05
2.199114857512855181e+00 4.555309347705200906e+00 5.220636829729626005e-05
2.356194490192344837e+00 4.555309347705200906e+00 7.957212622646843555e-05
2.513274122871834493e+00 4.555309347705200906e+00 1.186695699694647037e-04
2.670353755551324593e+00 4.555309347705200906e+00 1.695984988516244761e-04
2.827433388230813804e+00 4.555309347705200906e+00 2.260738921933181690e-04
2.984513020910303460e+00 4.555309347705200906e+00 2.729599762989170630e-04
3.141592653589793116e+00 4.555309347705200906e+00 2.915486372830201726e-04
3.298672286269282772e+00 4.555309347705200906e+00 2.729599762989183640e-04
3.455751918948772872e+00 4.555309347705200906e+00 2.260738921933188195e-04
3.612831551628262527e+00 4.555309347705200906e+00 1.695984988516262108e-04
3.769911184307752183e+00 4.555309347705200906e+00 1.186695699694647580e-04
3.926990816987241395e+00 4.555309347705200906e+00 7.957212622646892344e-05
4.084070449666731051e+00 4.555309347705200906e+00 5.220636829729577216e-05
4.241150082346220707e+00 4.555309347705200906e+00 3.398382506995857870e-05
4.398229715025710362e+00 4.555309347705200906e+00 2.212719100846133997e-05
4.555309347705200906e+00 4.555309347705200906e+00 1.446438507996370044e-05
4.712388980384689674e+00 4.555309347705200906e+00 9.497551186975036655e-06
4.869468613064179330e+00 4.555309347705200906e+00 6.251720635450948695e-06
5.026548245743668986e+00 4.555309347705200906e+00 4.108048681144966488e-06
5.183627878423158641e+00 4.555309347705200906e+00 2.676829719091677190e-06
5.340707511102649185e+00 4.555309347705200906e+00 1.712330824203648431e-06
5.497787143782137953e+00 4.555309347705200906e+00 1.058731619160344344e-06
5.654866776461627609e+00 4.555309347705200906e+00 6.166297058702143583e-07
5.811946409141117265e+00 4.555309347705200906e+00 3.224900804950919193e-07
5.969026041820606920e+00 4.555309347705200906e+00 1.360998907330312915e-07
6.126105674500097464e+00 4.555309347705200906e+00 3.298829442276646407e-08
0.000000000000000000e+00 4.712388980384689674e+00 -0.000000000000000000e+00
1.570796326794896558e-01 4.712388980384689674e+00 3.921951626389984297e-23
3.141592653589793116e-01 4.712388980384689674e+00 1.618080303040745908e-22
4.712388980384690229e-01 4.712388980384689674e+00 3.834056672326577097e-22
6.283185307179586232e-01 4.712388980384689674e+00 7.331054208600277928e-22
7.853981633974482790e-01 4.712388980384689674e+00 1.258715672832706242e-21
9.424777960769380458e-01 4.712388980384689674e+00 2.035772050311165922e-21
1.099557428756427591e+00 4.712388980384689674e+00 3.182452177959139937e-21
1.256637061435917246e+00 4.712388980384689674e+00 4.884007811533623880e-21
1.413716694115406902e+00 4.712388980384689674e+00 7.432585857744133190e-21
1.570796326794896558e+00 4.712388980384689674e+00 1.129149964240565269e-20
1.727875959474386436e+00 4.712388980384689674e+00 1.719648285836374041e-20
1.884955592153876092e+00 4.712388980384689674e+00 2.630666365707738960e-20
2.042035224833365525e+00 4.712388980384689674e+00 4.040283956254746946e-20
2.199114857512855181e+00 4.712388980384689674e+00 6.206743394015456762e-20
2.356194490192344837e+00 4.712388980384689674e+00 9.460253573188562289e-20
2.513274122871834493e+00 4.712388980384689674e+00 1.410859597309157416e-19
2.670353755551324593e+00 4.712388980384689674e+00 2.016369884485894831e-19
2.827433388230813804e+00 4.712388980384689674e+00 2.687837524044968661e-19
2.984513020910303460e+00 4.712388980384689674e+00 3.245303483087284228e-19
3.141592653589793116e+00 4.712388980384689674e+00 3.466321626746240907e-19
3.298672286269282772e+00 4.712388980384689674e+00 3.245303483087315042e-19
3.455751918948772872e+00 4.712388980384689674e+00 2.687837524045005254e-19
3.612831551628262527e+00 4.712388980384689674e+00 2.016369884485904461e-19
3.769911184307752183e+00 4.712388980384689674e+00 1.410859597309153564e-19
3.926990816987241395e+00 4.712388980384689674e+00 9.460253573188523771e-20
4.084070449666731051e+00 4.712388980384689674e+00 6.206743394015567503e-20
4.241150082346220707e+00 4.712388980384689674e+00 4.040283956254761390e-20
4.398229715025710362e+00 4.712388980384689674e+00 2.630666365707671552e-20
4.555309347705200906e+00 4.712388980384689674e+00 1.719648285836365615e-20
4.712388980384689674e+00 4.712388980384689674e+00 1.129149964240562862e-20
4.869468613064179330e+00 4.712388980384689674e+00 7.432585857744265598e-21
5.026548245743668986e+00 4.712388980384689674e+00 4.884007811533798418e-21
5.183627878423158641e+00 4.712388980384689674e+00 3.182452177958953363e-21
5.340707511102649185e+00 4.712388980384689674e+00 2.035772050311030505e-21
5.497787143782137953e+00 4.712388980384689674e+00 1.258715672832775455e-21
5.654866776461627609e+00 4.712388980384689674e+00 7.331054208600819596e-22
5.811946409141117265e+00 4.712388980384689674e+00 3.834056672326983348e-22
5.969026041820606920e+00 4.712388980384689674e+00 1.618080303040702650e-22
6.126105674500097464e+00 4.712388980384689674e+00 3.921951626391220917e-23
0.000000000000000000e+00 4.869468613064179330e+00 -0.000000000000000000e+00
1.570796326794896558e-01 4.869468613064179330e+00 -3.298829442275587616e-08
3.141592653589793116e-01 4.869468613064179330e+00 -1.360998907330092687e-07
4.712388980384690229e-01 4.869468613064179330e+00 -3.224900804950656612e-07
6.283185307179586232e-01 4.869468613064179330e+00 -6.166297058702778857e-07
7.853981633974482790e-01 4.869468613064179330e+00 -1.058731619160374837e-06
9.424777960769380458e-01 4.869468613064179330e+00 -1.712330824203623020e-06
1.099557428756427591e+00 4.869468613064179330e+00 -2.676829719091873702e-06
1.256637061435917246e+00 4.869468613064179330e+00 -4.108048681145088461e-06
1.413716694115406902e+00 4.869468613064179330e+00 -6.251720635451030010e-06
1.570796326794896558e+00 4.869468613064179330e+00 -9.497551186974602974e-06
1.727875959474386436e+00 4.869468613064179330e+00 -1.446438507996407991e-05
1.884955592153876092e+00 4.869468613064179330e+00 -2.212719100846196338e-05
2.042035224833365525e+00 4.869468613064179330e+00 -3.398382506995906659e-05
2.199114857512855181e+00 4.869468613064179330e+00 -5.220636829729642268e-05
2.356194490192344837e+00 4.869468613064179330e+00 -7.957212622646865239e-05
2.513274122871834493e+00 4.869468613064179330e+00 -1.186695699694651374e-04
2.670353755551324593e+00 4.869468613064179330e+00 -1.695984988516249098e-04
2.827433388230813804e+00 4.869468613064179330e+00 -2.260738921933186027e-04
2.984513020910303460e+00 4.869468613064179330e+00 -2.729599762989181472e-04
3.141592653589793116e+00 4.869468613064179330e+00 -2.915486372830208232e-04
3.298672286269282772e+00 4.869468613064179330e+00 -2.729599762989187977e-04
3.455751918948772872e+00 4.869468613064179330e+00 -2.260738921933192532e-04
3.612831551628262527e+00 4.869468613064179330e+00 -1.695984988516269698e-04
3.769911184307752183e+00 4.869468613064179330e+00 -1.186695699694651374e-04
3.926990816987241395e+00 4.869468613064179330e+00 -7.957212622646924870e-05
4.084070449666731051e+00 4.869468613064179330e+00 -5.220636829729596189e-05
4.241150082346220707e+00 4.869468613064179330e+00 -3.398382506995884975e-05
4.398229715025710362e+00 4.869468613064179330e+00 -2.212719100846140773e-05
4.555309347705200906e+00 4.869468613064179330e+00 -1.446438507996372755e-05
4.712388980384689674e+00 4.869468613064179330e+00 -9.497551186974941787e-06
4.869468613064179330e+00 4.869468613064179330e+00 -6.251720635450826722e-06
5.026548245743668986e+00 4.869468613064179330e+00 -4.108048681145129119e-06
5.183627878423158641e+00 4.869468613064179330e+00 -2.676829719091768669e-06
5.340707511102649185e+00 4.869468613064179330e+00 -1.712330824203653514e-06
5.497787143782137953e+00 4.869468613064179330e+00 -1.058731619160352815e-06
5.654866776461627609e+00 4.869468613064179330e+00 -6.166297058702177464e-07
5.811946409141117265e+00 4.869468613064179330e+00 -3.224900804950919193e-07
5.969026041820606920e+00 4.869468613064179330e+00 -1.360998907330298092e-07
6.126105674500097464e+00 4.869468613064179330e+00 -3.298829442276619937e-08
0.000000000000000000e+00 5.026548245743668986e+00 -0.000000000000000000e+00
1.570796326794896558e-01 5.026548245743668986e+00 -6.275055576287763418e-08
3.141592653589793116e-01 5.026548245743668986e+00 -2.588902600527210257e-07
4.712388980384690229e-01 5.026548245743668986e+00 -6.134436361366418994e-07
6.283185307179586232e-01 5.026548245743668986e+00 -1.172960178060468623e-06
7.853981633974482790e-01 5.026548245743668986e+00 -2.013934683339290934e-06
9.424777960769380458e-01 5.026548245743668986e+00 -3.257226764712631707e-06
1.099557428756427591e+00 5.026548245743668986e+00 -5.091925356800167015e-06
1.256637061435917246e+00 5.026548245743668986e+00 -7.814441526216172294e-06
1.413716694115406902e+00 5.026548245743668986e+00 -1.189222392962632085e-05
1.570796326794896558e+00 5.026548245743668986e+00 -1.806659414918822238e-05
1.727875959474386436e+00 5.026548245743668986e+00 -2.751474981673481934e-05
1.884955592153876092e+00 5.026548245743668986e+00 -4.209130260211297768e-05
2.042035224833365525e+00 5.026548245743668986e+00 -6.464544477964904003e-05
2.199114857512855181e+00 5.026548245743668986e+00 -9.930867353538815317e-05
2.356194490192344837e+00 5.026548245743668986e+00 -1.513631951746261970e-04
2.513274122871834493e+00 5.026548245743668986e+00 -2.257309477545121814e-04
2.670353755551324593e+00 5.026548245743668986e+00 -3.225988357705754719e-04
2.827433388230813804e+00 5.026548245743668986e+00 -4.300098689799716073e-04
2.984513020910303460e+00 5.026548245743668986e+00 -5.191778066707575419e-04
3.141592653589793116e+00 5.026548245743668986e+00 -5.545284325226217635e-04
3.298672286269282772e+00 5.026548245743668986e+00 -5.191778066707623124e-04
3.455751918948772872e+00 5.026548245743668986e+00 -4.300098689799709568e-04
3.612831551628262527e+00 5.026548245743668986e+00 -3.225988357705726530e-04
3.769911184307752183e+00 5.026548245743668986e+00 -2.257309477545115309e-04
3.926990816987241395e+00 5.026548245743668986e+00 -1.513631951746261970e-04
4.084070449666731051e+00 5.026548245743668986e+00 -9.930867353538983368e-05
4.241150082346220707e+00 5.026548245743668986e+00 -6.464544477964866056e-05
4.398229715025710362e+00 5.026548245743668986e+00 -4.209130260211354688e-05
4.555309347705200906e+00 5.026548245743668986e+00 -2.751474981673541565e-05
4.712388980384689674e+00 5.026548245743668986e+00 -1.806659414918810041e-05
4.869468613064179330e+00 5.026548245743668986e+00 -1.189222392962618533e-05
5.026548245743668986e+00 5.026548245743668986e+00 -7.814441526216097755e-06
5.183627878423158641e+00 5.026548245743668986e+00 -5.091925356800377079e-06
5.340707511102649185e+00 5.026548245743668986e+00 -3.257226764712458912e-06
5.497787143782137953e+00 5.026548245743668986e+00 -2.013934683339192679e-06
5.654866776461627609e+00 5.026548245743668986e+00 -1.172960178060407637e-06
5.811946409141117265e+00 5.026548245743668986e+00 -6.134436361366503698e-07
5.969026041820606920e+00 5.026548245743668986e+00 -2.588902600528177992e-07
6.126105674500097464e+00 5.026548245743668986e+00 -6.275055576288271638e-08
0.000000000000000000e+00 5.183627878423158641e+00 -0.000000000000000000e+00
1.570796326794896558e-01 5.183627878423158641e+00 -8.637535733206232847e-08
3.141592653589793116e-01 5.183627878423158641e+00 -3.563594958638904023e-07
4.712388980384690229e-01 5.183627878423158641e+00 -8.443993010712530695e-07
6.283185307179586232e-01 5.183627878423158641e+00 -1.614571486061742642e-06
7.853981633974482790e-01 5.183627878423158641e+00 -2.772173699496118101e-06
9.424777960769380458e-01 5.183627878423158641e+00 -4.483573909288715261e-06
1.099557428756427591e+00 5.183627878423158641e+00 -7.009061445026516530e-06
1.256637061435917246e+00 5.183627878423158641e+00 -1.075666065485215799e-05
1.413716694115406902e+00 5.183627878423158641e+00 -1.636983843348575765e-05
1.570796326794896558e+00 5.183627878423158641e+00 -2.486905960677547036e-05
1.727875959474386436e+00 5.183627878423158641e+00 -3.787477986320740174e-05
1.884955592153876092e+00 5.183627878423158641e+00 -5.793989107243888723e-05
2.042035224833365525e+00 5.183627878423158641e+00 -8.898618553545396218e-05
2.199114857512855181e+00 5.183627878423158641e+00 -1.367000810522568275e-04
2.356194490192344837e+00 5.183627878423158641e+00 -2.083507459270522721e-04
2.513274122871834493e+00 5.183627878423158641e+00 -3.107091573124854626e-04
2.670353755551324593e+00 5.183627878423158641e+00 -4.440262943236085967e-04
2.827433388230813804e+00 5.183627878423158641e+00 -5.918401205955814252e-04
2.984513020910303460e+00 5.183627878423158641e+00 -7.145377397632986932e-04
3.141592653589793116e+00 5.183627878423158641e+00 -7.631784563587032041e-04
3.298672286269282772e+00 5.183627878423158641e+00 -7.145377397633038974e-04
3.455751918948772872e+00 5.183627878423158641e+00 -5.918401205955809916e-04
3.612831551628262527e+00 5.183627878423158641e+00 -4.440262943236094641e-04
3.769911184307752183e+00 5.183627878423158641e+00 -3.107091573124874141e-04
3.926990816987241395e+00 5.183627878423158641e+00 -2.083507459270485859e-04
4.084070449666731051e+00 5.183627878423158641e+00 -1.367000810522594296e-04
4.241150082346220707e+00 5.183627878423158641e+00 -8.898618553545314903e-05
4.398229715025710362e+00 5.183627878423158641e+00 -5.793989107243883302e-05
4.555309347705200906e+00 5.183627878423158641e+00 -3.787477986320816068e-05
4.712388980384689674e+00 5.183627878423158641e+00 -2.486905960677598536e-05
4.869468613064179330e+00 5.183627878423158641e+00 -1.636983843348491739e-05
5.026548245743668986e+00 5.183627878423158641e+00 -1.075666065485245614e-05
5.183627878423158641e+00 5.183627878423158641e+00 -7.009061445026340347e-06
5.340707511102649185e+00 5.183627878423158641e+00 -4.483573909288593288e-06
5.497787143782137953e+00 5.183627878423158641e+00 -2.772173699496077444e-06
5.654866776461627609e+00 5.183627878423158641e+00 -1.614571486061649468e-06
5.811946409141117265e+00 5.183627878423158641e+00 -8.443993010711734485e-07
5.969026041820606920e+00 5.183627878423158641e+00 -3.563594958638679560e-07
6.126105674500097464e+00 5.183627878423158641e+00 -8.637535733205851682e-08
0.000000000000000000e+00 5.340707511102649185e+00 -0.000000000000000000e+00
1.570796326794896558e-01 5.340707511102649185e+00 -1.015501397796358929e-07
3.141592653589793116e-01 5.340707511102649185e+00 -4.189666337340668242e-07
4.712388980384690229e-01 5.340707511102649185e+00 -9.927495340864322438e-07
6.283185307179586232e-01 5.340707511102649185e+00 -1.898235654791322578e-06
7.853981633974482790e-01 5.340707511102649185e+00 -3.259226979369209587e-06
9.424777960769380458e-01 5.340707511102649185e+00 -5.271328904659690080e-06
1.099557428756427591e+00 5.340707511102649185e+00 -8.240575426266900016e-06
1.256637061435917246e+00 5.340707511102649185e+00 -1.264670128451169046e-05
1.413716694115406902e+00 5.340707511102649185e+00 -1.924626422978732688e-05
1.570796326794896558e+00 5.340707511102649185e+00 -2.923907510583297975e-05
1.727875959474386436e+00 5.340707511102649185e+00 -4.453036359851315039e-05
1.884955592153876092e+00 5.340707511102649185e+00 -6.812158632160442064e-05
2.042035224833365525e+00 5.340707511102649185e+00 -1.046234054455618670e-04
2.199114857512855181e+00 5.340707511102649185e+00 -1.607204562258085891e-04
2.356194490192344837e+00 5.340707511102649185e+00 -2.449564299528649274e-04
2.513274122871834493e+00 5.340707511102649185e+00 -3.652859138938650135e-04
2.670353755551324593e+00 5.340707511102649185e+00 -5.219946553611503476e-04
2.827433388230813804e+00 5.340707511102649185e+00 -6.957234839694648523e-04
2.984513020910303460e+00 5.340707511102649185e+00 -8.399164617421397624e-04
3.141592653589793116e+00 5.340707511102649185e+00 -8.970744560472731707e-04
3.298672286269282772e+00 5.340707511102649185e+00 -8.399164617421440993e-04
3.455751918948772872e+00 5.340707511102649185e+00 -6.957234839694687555e-04
3.612831551628262527e+00 5.340707511102649185e+00 -5.219946553611507813e-04
3.769911184307752183e+00 5.340707511102649185e+00 -3.652859138938717356e-04
3.926990816987241395e+00 5.340707511102649185e+00 -2.449564299528657948e-04
4.084070449666731051e+00 5.340707511102649185e+00 -1.607204562258136848e-04
4.241150082346220707e+00 5.340707511102649185e+00 -1.046234054455628427e-04
4.398229715025710362e+00 5.340707511102649185e+00 -6.812158632160290276e-05
4.555309347705200906e+00 5.340707511102649185e+00 -4.453036359851138856e-05
4.712388980384689674e+00 5.340707511102649185e+00 -2.923907510583211239e-05
4.869468613064179330e+00 5.340707511102649185e+00 -1.924626422978742174e-05
5.026548245743668986e+00 5.340707511102649185e+00 -1.264670128451228677e-05
5.183627878423158641e+00 5.340707511102649185e+00 -8.240575426266459559e-06
5.340707511102649185e+00 5.340707511102649185e+00 -5.271328904659778171e-06
5.497787143782137953e+00 5.340707511102649185e+00 -3.259226979369643268e-06
5.654866776461627609e+00 5.340707511102649185e+00 -1.898235654791234487e-06
5.811946409141117265e+00 5.340707511102649185e+00 -9.927495340864491845e-07
5.969026041820606920e+00 5.340707511102649185e+00 -4.189666337341269636e-07
6.126105674500097464e+00 5.340707511102649185e+00 -1.015501397795816828e-07
0.000000000000000000e+00 5.497787143782137953e+00 -0.000000000000000000e+00
1.570796326794896558e-01 5.497787143782137953e+00 -1.067875798298037921e-07
3.141592653589793116e-01 5.497787143782137953e+00 -4.405752901027218090e-07
4.712388980384690229e-01 5.497787143782137953e+00 -1.043953595307627112e-06
6.283185307179586232e-01 5.497787143782137953e+00 -1.996148106270478851e-06
7.853981633974482790e-01 5.497787143782137953e+00 -3.427351951053058440e-06
9.424777960769380458e-01 5.497787143782137953e+00 -5.543269595354135865e-06
1.099557428756427591e+00 5.497787143782137953e+00 -8.665737306075337130e-06
1.256637061435917246e+00 5.497787143782137953e+00 -1.329926354183806083e-05
1.413716694115406902e+00 5.497787143782137953e+00 -2.023947662797837129e-05
1.570796326794896558e+00 5.497787143782137953e+00 -3.074814503864752588e-05
1.727875959474386436e+00 5.497787143782137953e+00 -4.682886018944604602e-05
1.884955592153876092e+00 5.497787143782137953e+00 -7.163795063978828891e-05
2.042035224833365525e+00 5.497787143782137953e+00 -1.100237243978409744e-04
2.199114857512855181e+00 5.497787143782137953e+00 -1.690146465313551371e-04
2.356194490192344837e+00 5.497787143782137953e+00 -2.575920669705940649e-04
2.513274122871834493e+00 5.497787143782137953e+00 -3.841138967351624169e-04
2.670353755551324593e+00 5.497787143782137953e+00 -5.488697470312636773e-04
2.827433388230813804e+00 5.497787143782137953e+00 -7.314961607518492143e-04
2.984513020910303460e+00 5.497787143782137953e+00 -8.830551204540484228e-04
3.141592653589793116e+00 5.497787143782137953e+00 -9.431282346885156917e-04
3.298672286269282772e+00 5.497787143782137953e+00 -8.830551204540562291e-04
3.455751918948772872e+00 5.497787143782137953e+00 -7.314961607518570205e-04
3.612831551628262527e+00 5.497787143782137953e+00 -5.488697470312680141e-04
3.769911184307752183e+00 5.497787143782137953e+00 -3.841138967351658863e-04
3.926990816987241395e+00 5.497787143782137953e+00 -2.575920669705929807e-04
4.084070449666731051e+00 5.497787143782137953e+00 -1.690146465313571971e-04
4.241150082346220707e+00 5.497787143782137953e+00 -1.100237243978379386e-04
4.398229715025710362e+00 5.497787143782137953e+00 -7.163795063978915627e-05
4.555309347705200906e+00 5.497787143782137953e+00 -4.682886018944610023e-05
4.712388980384689674e+00 5.497787143782137953e+00 -3.074814503864671273e-05
4.869468613064179330e+00 5.497787143782137953e+00 -2.023947662797965878e-05
5.026548245743668986e+00 5.497787143782137953e+00 -1.329926354183773557e-05
5.183627878423158641e+00 5.497787143782137953e+00 -8.665737306075371011e-06
5.340707511102649185e+00 5.497787143782137953e+00 -5.543269595354373034e-06
5.497787143782137953e+00 5.497787143782137953e+00 -3.427351951052912750e-06
5.654866776461627609e+00 5.497787143782137953e+00 -1.996148106270326385e-06
5.811946409141117265e+00 5.497787143782137953e+00 -1.043953595307625418e-06
5.969026041820606920e+00 5.497787143782137953e+00 -4.405752901026265178e-07
6.126105674500097464e+00 5.497787143782137953e+00 -1.067875798298529200e-07
0.000000000000000000e+00 5.654866776461627609e+00 -0.000000000000000000e+00
1.570796326794896558e-01 5.654866776461627609e+00 -1.015719088274734362e-07
3.141592653589793116e-01 5.654866776461627609e+00 -4.190573728240723104e-07
4.712388980384690229e-01 5.654866776461627609e+00 -9.929682181056387444e-07
6.283185307179586232e-01 5.654866776461627609e+00 -1.898663699033578775e-06
7.853981633974482790e-01 5.654866776461627609e+00 -3.259983880113242474e-06
9.424777960769380458e-01 5.654866776461627609e+00 -5.272596513243585164e-06
1.099557428756427591e+00 5.654866776461627609e+00 -8.242636565673308233e-06
1.256637061435917246e+00 5.654866776461627609e+00 -1.265000141760139717e-05
1.413716694115406902e+00 5.654866776461627609e+00 -1.925150832949722472e-05
1.570796326794896558e+00 5.654866776461627609e+00 -2.924737270591255952e-05
1.727875959474386436e+00 5.654866776461627609e+00 -4.454342213993403533e-05
1.884955592153876092e+00 5.654866776461627609e+00 -6.814189347400606772e-05
2.042035224833365525e+00 5.654866776461627609e+00 -1.046541536947674482e-04
2.199114857512855181e+00 5.654866776461627609e+00 -1.607645007490240410e-04
2.356194490192344837e+00 5.654866776461627609e+00 -2.450127821125858141e-04
2.513274122871834493e+00 5.654866776461627609e+00 -3.653420952957852057e-04
2.670353755551324593e+00 5.654866776461627609e+00 -5.220175603328131887e-04
2.827433388230813804e+00 5.654866776461627609e+00 -6.956647557192462139e-04
2.984513020910303460e+00 5.654866776461627609e+00 -8.397540007622321390e-04
3.141592653589793116e+00 5.654866776461627609e+00 -8.968618409503029826e-04
3.298672286269282772e+00 5.654866776461627609e+00 -8.397540007622347411e-04
3.455751918948772872e+00 5.654866776461627609e+00 -6.956647557192496834e-04
3.612831551628262527e+00 5.654866776461627609e+00 -5.220175603328114540e-04
3.769911184307752183e+00 5.654866776461627609e+00 -3.653420952957891089e-04
3.926990816987241395e+00 5.654866776461627609e+00 -2.450127821125851636e-04
4.084070449666731051e+00 5.654866776461627609e+00 -1.607645007490257757e-04
4.241150082346220707e+00 5.654866776461627609e+00 -1.046541536947676650e-04
4.398229715025710362e+00 5.654866776461627609e+00 -6.814189347400503773e-05
4.555309347705200906e+00 5.654866776461627609e+00 -4.454342213993045746e-05
4.712388980384689674e+00 5.654866776461627609e+00 -2.924737270591258663e-05
4.869468613064179330e+00 5.654866776461627609e+00 -1.925150832949757708e-05
5.026548245743668986e+00 5.654866776461627609e+00 -1.265000141760054336e-05
5.183627878423158641e+00 5.654866776461627609e+00 -8.242636565673050735e-06
5.340707511102649185e+00 5.654866776461627609e+00 -5.272596513242534843e-06
5.497787143782137953e+00 5.654866776461627609e+00 -3.259983880113344118e-06
5.654866776461627609e+00 5.654866776461627609e+00 -1.898663699033082414e-06
5.811946409141117265e+00 5.654866776461627609e+00 -9.929682181055320183e-07
5.969026041820606920e+00 5.654866776461627609e+00 -4.190573728241728956e-07
6.126105674500097464e+00 5.654866776461627609e+00 -1.015719088273997443e-07
0.000000000000000000e+00 5.811946409141117265e+00 -0.000000000000000000e+00
1.570796326794896558e-01 5.811946409141117265e+00 -8.641058039139399693e-08
3.141592653589793116e-01 5.811946409141117265e+00 -3.565063147963479023e-07
4.712388980384690229e-01 5.811946409141117265e+00 -8.447531392485985537e-07
6.283185307179586232e-01 5.811946409141117265e+00 -1.615264076196962413e-06
7.853981633974482790e-01 5.811946409141117265e+00 -2.773398390630545595e-06
9.424777960769380458e-01 5.811946409141117265e+00 -4.485624943065757118e-06
1.099557428756427591e+00 5.811946409141117265e+00 -7.012396438645671169e-06
1.256637061435917246e+00 5.811946409141117265e+00 -1.076200038234751766e-05
1.413716694115406902e+00 5.811946409141117265e+00 -1.637832356500611240e-05
1.570796326794896558e+00 5.811946409141117265e+00 -2.488248540555675612e-05
1.727875959474386436e+00 5.811946409141117265e+00 -3.789590902655897093e-05
1.884955592153876092e+00 5.811946409141117265e+00 -5.797274873380411659e-05
2.042035224833365525e+00 5.811946409141117265e+00 -8.903593724401032443e-05
2.199114857512855181e+00 5.811946409141117265e+00 -1.367713465787620498e-04
2.356194490192344837e+00 5.811946409141117265e+00 -2.084419256174311914e-04
2.513274122871834493e+00 5.811946409141117265e+00 -3.108000606971690442e-04
2.670353755551324593e+00 5.811946409141117265e+00 -4.440633553100545652e-04
2.827433388230813804e+00 5.811946409141117265e+00 -5.917450962887619778e-04
2.984513020910303460e+00 5.811946409141117265e+00 -7.142748724435132521e-04
3.141592653589793116e+00 5.811946409141117265e+00 -7.628344380120367918e-04
3.298672286269282772e+00 5.811946409141117265e+00 -7.142748724435175889e-04
3.455751918948772872e+00 5.811946409141117265e+00 -5.917450962887585084e-04
3.612831551628262527e+00 5.811946409141117265e+00 -4.440633553100528305e-04
3.769911184307752183e+00 5.811946409141117265e+00 -3.108000606971735979e-04
3.926990816987241395e+00 5.811946409141117265e+00 -2.084419256174370461e-04
4.084070449666731051e+00 5.811946409141117265e+00 -1.367713465787643266e-04
4.241150082346220707e+00 5.811946409141117265e+00 -8.903593724401070390e-05
4.398229715025710362e+00 5.811946409141117265e+00 -5.797274873380850761e-05
4.555309347705200906e+00 5.811946409141117265e+00 -3.789590902655691094e-05
4.712388980384689674e+00 5.811946409141117265e+00 -2.488248540555639020e-05
4.869468613064179330e+00 5.811946409141117265e+00 -1.637832356500727791e-05
5.026548245743668986e+00 5.811946409141117265e+00 -1.076200038234774805e-05
5.183627878423158641e+00 5.811946409141117265e+00 -7.012396438645827023e-06
5.340707511102649185e+00 5.811946409141117265e+00 -4.485624943065794388e-06
5.497787143782137953e+00 5.811946409141117265e+00 -2.773398390630003494e-06
5.654866776461627609e+00 5.811946409141117265e+00 -1.615264076197109796e-06
5.811946409141117265e+00 5.811946409141117265e+00 -8.447531392488268291e-07
5.969026041820606920e+00 5.811946409141117265e+00 -3.565063147962089889e-07
6.126105674500097464e+00 5.811946409141117265e+00 -8.641058039140585539e-08
0.000000000000000000e+00 5.969026041820606920e+00 -0.000000000000000000e+00
1.570796326794896558e-01 5.969026041820606920e+00 -6.278577882246256549e-08
3.141592653589793116e-01 5.969026041820606920e+00 -2.590370789859374671e-07
4.712388980384690229e-01 5.969026041820606920e+00 -6.137974743161117423e-07
6.283185307179586232e-01 5.969026041820606920e+00 -1.173652768198819028e-06
7.853981633974482790e-01 5.969026041820606920e+00 -2.015159374478546516e-06
9.424777960769380458e-01 5.969026041820606920e+00 -3.259277798496998705e-06
1.099557428756427591e+00 5.969026041820606920e+00 -5.095260350423678791e-06
1.256637061435917246e+00 5.969026041820606920e+00 -7.819781253701882568e-06
